imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
91680,http://www.imdb.com/title/tt0091680,One Crazy Summer (1986),6.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGNjN2ZmM2UtZjQzMS00NmM1LWJkZjUtMzg5Njc5OWQwODEyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91682,http://www.imdb.com/title/tt0091682,One Night Only (1986),5.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjc2NzNiNDEtMGE0NC00OWQxLWEzMDMtNDViNDMwMzhiNzI4XkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_UY268_CR4,0,182,268_AL_.jpg"
91688,http://www.imdb.com/title/tt0091688,Opposing Force (1986),5.2,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNDk3ODA3MF5BMl5BanBnXkFtZTcwODYwOTc2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91699,http://www.imdb.com/title/tt0091699,Otello (1986),7.2,Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMjMyODM3OV5BMl5BanBnXkFtZTYwMjY3ODg5._V1_UX182_CR0,0,182,268_AL_.jpg"
91706,http://www.imdb.com/title/tt0091706,Out of Bounds (1986),5.4,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNTAwNjkxMl5BMl5BanBnXkFtZTcwMjI3NDMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91721,http://www.imdb.com/title/tt0091721,The Parent Trap II (1986),6.3,Family|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzY1MzY0MV5BMl5BanBnXkFtZTcwOTQxNTAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
91724,http://www.imdb.com/title/tt0091724,The Park Is Mine (1985),6.2,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDg3NWJmMmUtZDM2MC00ZTBlLTg0ZTAtYjk1ZjJjOTUwZjk3L2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91725,http://www.imdb.com/title/tt0091725,Parting Glances (1986),7.8,Drama|Music|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxOTIyNjE4OF5BMl5BanBnXkFtZTgwMDc5NTY2MDE@._V1_UY268_CR3,0,182,268_AL_.jpg"
91727,http://www.imdb.com/title/tt0091727,Party Camp (1987),4.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmFiMTJjYTgtOTBmMC00Y2Q2LWExODAtYzIyODVmNWEyNjk3XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UX182_CR0,0,182,268_AL_.jpg"
91738,http://www.imdb.com/title/tt0091738,Peggy Sue Got Married (1986),6.3,Comedy|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjg2MzE1MzQtZDY2My00YzU2LThjNmMtODY5YTU5ZDQ2MzAzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91754,http://www.imdb.com/title/tt0091754,Pierre et Djemila (1987),6.1,Drama,
91757,http://www.imdb.com/title/tt0091757,Pirates (1986),6.1,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzBmNWNkYTAtYTNhZi00ZjAxLTkzNGQtODk1OTkwZDRmMTJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
91757,http://www.imdb.com/title/tt0091757,Pirates (1986),6.1,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzBmNWNkYTAtYTNhZi00ZjAxLTkzNGQtODk1OTkwZDRmMTJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
91759,http://www.imdb.com/title/tt0091759,Pisma myortvogo cheloveka (1986),7.7,Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjliYWZjY2YtNTM2MC00Yjk2LTgyZTItMDE3MDU0M2MzMzI1XkEyXkFqcGdeQXVyMzQzNDc4NTQ@._V1_UY268_CR2,0,182,268_AL_.jpg"
91763,http://www.imdb.com/title/tt0091763,Platoon (1986),8.1,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmJlOTE1ZTgtODdmNC00NmZhLThlZDYtNTllMmIyOTIwN2EwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91767,http://www.imdb.com/title/tt0091767,Playing for Keeps (1986),4.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MDk5MzAxMV5BMl5BanBnXkFtZTcwODI1ODUxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
91777,http://www.imdb.com/title/tt0091777,Police Academy 3: Back in Training (1986),5.2,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWM0NGQ2ZTctZDNiZi00MzlmLTlhODAtMWQ5Y2Q0YTFjOTcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91778,http://www.imdb.com/title/tt0091778,Poltergeist II: The Other Side (1986),5.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDYwODU0MTgxNl5BMl5BanBnXkFtZTcwMzkzODM1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91786,http://www.imdb.com/title/tt0091786,Power (1986),5.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4ODI5Mzk0M15BMl5BanBnXkFtZTcwNTMzNjEyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
91789,http://www.imdb.com/title/tt0091789,Pretty Smart (1987),5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwODM4MDQ3NV5BMl5BanBnXkFtZTcwMDYzNTQwNA@@._V1_UY268_CR43,0,182,268_AL_.jpg"
91790,http://www.imdb.com/title/tt0091790,Pretty in Pink (1986),6.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE3ZmVjMzMtMDcxNi00YjM5LTg3NjMtZWMxYjlhNTk2MmZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91799,http://www.imdb.com/title/tt0091799,Psycho III (1986),5.3,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjU5MWI2MzctMDAzYy00MzNlLTljZDAtMTE5MzQ3MmM3NTE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91810,http://www.imdb.com/title/tt0091810,The Quest (1986),6.4,Drama|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2Q4OGFhMjUtMzQ3NC00ZmE5LThhZDktM2NmYTYwZGMxZjc1XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UY268_CR6,0,182,268_AL_.jpg"
91814,http://www.imdb.com/title/tt0091814,Quicksilver (1986),5.5,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNDgzOTk1OF5BMl5BanBnXkFtZTcwMzg4NjQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
91818,http://www.imdb.com/title/tt0091818,Radioactive Dreams (1985),6.3,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAzMTIyMjYzMl5BMl5BanBnXkFtZTgwOTAxNzU2MTE@._V1_UY268_CR8,0,182,268_AL_.jpg"
91820,http://www.imdb.com/title/tt0091820,Rage of Angels: The Story Continues (1986),6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NTg1MjI5NF5BMl5BanBnXkFtZTcwNzkyODIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91823,http://www.imdb.com/title/tt0091823,Rakuy̫ju (1986),8.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmU3YTljNDUtM2YwMS00MWJmLWIxOTEtNjUzYzI2NmY1MmE4XkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_UY268_CR4,0,182,268_AL_.jpg"
91828,http://www.imdb.com/title/tt0091828,Raw Deal (1986),5.5,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTVkNWIwZmYtMzM5MS00ZTcwLWI0ZjEtNTVlMTNjZWViNzliXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
91829,http://www.imdb.com/title/tt0091829,Rawhead Rex (1986),5,Fantasy|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTJiMGMyYmYtZjlkZi00MDMzLThiMmEtZWNiYzI5OWQ3ZWU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91830,http://www.imdb.com/title/tt0091830,Summer (1986),7.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MTcyMTY4M15BMl5BanBnXkFtZTcwNzM5NzgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
91836,http://www.imdb.com/title/tt0091836,Reform School Girls (1986),5.1,Drama|Thriller|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY4YTM0NDQtMTQyMy00Yzk5LTgwZWQtM2FkNDIyZmI0MDEwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91839,http://www.imdb.com/title/tt0091839,Die Reise (1986),7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNTc1OTYyN15BMl5BanBnXkFtZTcwOTU4OTkwMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
91846,http://www.imdb.com/title/tt0091846,Return to Mayberry (1986),6.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk3NWJjNDktYWIxZi00MTQ5LTk1NzktMTVkMGEwN2ZmYmZhXkEyXkFqcGdeQXVyMjI1ODU1NTI@._V1_UY268_CR110,0,182,268_AL_.jpg"
91847,http://www.imdb.com/title/tt0091847,La revanche des mortes vivantes (1987),4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTU5NjkyNF5BMl5BanBnXkFtZTcwMjY0NzMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
91859,http://www.imdb.com/title/tt0091859,"Rita, Sue and Bob Too! (1987)",6.4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGY0MGI5ZDItMDU5Ny00ZmU2LWI0NjQtMDAzMzUxZTY4YWUxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91860,http://www.imdb.com/title/tt0091860,River's Edge (1986),7.1,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWFkYjkxNGMtODZlOC00NmVjLTk0ODMtNjA0MDRmODQwZWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91862,http://www.imdb.com/title/tt0091862,Robotech: The Movie (1986),6.4,Animation|Action|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM3ZmEyYWQtZjUwZS00NGJjLWFiNTUtNTllNzdjODE2Nzg3XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
91865,http://www.imdb.com/title/tt0091865,Rocky VI (1986),5.7,Short|Comedy|Music,
91867,http://www.imdb.com/title/tt0091867,A Room with a View (1985),7.4,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTEyYmE0M2MtZDQ1OC00MGUxLWI4OGMtM2M1ZjIyNDI0Y2Q4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
91869,http://www.imdb.com/title/tt0091869,Rosa Luxemburg (1986),7,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMTk3MzY2MF5BMl5BanBnXkFtZTcwODAwNzAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91875,http://www.imdb.com/title/tt0091875,Running Scared (1986),6.5,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMDYyNDYwNl5BMl5BanBnXkFtZTcwODM2OTY2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91877,http://www.imdb.com/title/tt0091877,Ruthless People (1986),6.9,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjJlYTE3MzYtMGMxMy00OTYyLTg5NzktYmNlOGIzNDEyYjc1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91886,http://www.imdb.com/title/tt0091886,Salvador (1986),7.5,Action|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MjA3MTM4NF5BMl5BanBnXkFtZTcwMDE0NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91889,http://www.imdb.com/title/tt0091889,Samson og Sally (1984),7.2,Animation|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNTg4MjkxOF5BMl5BanBnXkFtZTYwOTQxODg4._V1_UX182_CR0,0,182,268_AL_.jpg"
91892,http://www.imdb.com/title/tt0091892,Sarraounia (1986),6.9,Drama|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BODEzZjQ1ZGItMmUwMC00MGRmLWFhYmYtOGQwNDJhMTJhNDdhXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR9,0,182,268_AL_.jpg"
91909,http://www.imdb.com/title/tt0091909,Screen Test (1985),4.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTkzMTcyYzEtNzNiYi00NjIwLWIyYzAtOTFmNTFjZTYyNWM2XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UX182_CR0,0,182,268_AL_.jpg"
91911,http://www.imdb.com/title/tt0091911,Scuola di ladri (1986),5.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDQ4MGY3OTctYTczMC00ZTllLTkwNDQtMDQzODhhNjczOTdmXkEyXkFqcGdeQXVyMTQ0MDMxNTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
91920,http://www.imdb.com/title/tt0091920,Seize the Day (1986),6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NzMzNTA5Nl5BMl5BanBnXkFtZTcwMjg3MDU1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
91925,http://www.imdb.com/title/tt0091925,7 chili in 7 giorni (1986),5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2UyZTJhNjYtZmM0MS00ZGI2LWIzOWYtYWUxMjUzZTU5ZmJiXkEyXkFqcGdeQXVyNjU5NDgwNjY@._V1_UY268_CR2,0,182,268_AL_.jpg"
91927,http://www.imdb.com/title/tt0091927,Sex Appeal (1986),5.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWIxMzA4NjItNTU3MC00MTQyLWE1Y2EtN2Y3MWY0MmVjMTZjXkEyXkFqcGdeQXVyMjEwOTM5Nzk@._V1_UY268_CR26,0,182,268_AL_.jpg"
91934,http://www.imdb.com/title/tt0091934,Shanghai Surprise (1986),3,Adventure|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNzAwMDQ5OV5BMl5BanBnXkFtZTcwMjUxMTE3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91935,http://www.imdb.com/title/tt0091935,100 Ways to Murder Your Wife (1986),5.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwODg4NTQwN15BMl5BanBnXkFtZTcwMjMzNzUxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
91939,http://www.imdb.com/title/tt0091939,She's Gotta Have It (1986),6.6,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGM3NzcwZjQtY2E5ZC00ODU0LTg1ODQtZDNlMGNiZTRlNWZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91942,http://www.imdb.com/title/tt0091942,Priklyucheniya Sherloka Kholmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya,8.1,Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDhjZjJkODMtZjI4My00OWZlLTlkNjItMzk0OTJiODEyMzU5XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg"
91943,http://www.imdb.com/title/tt0091943,Sherman's March (1985),7.5,Documentary|Biography|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5OTEzNDcwOV5BMl5BanBnXkFtZTcwMjYzMjUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
91949,http://www.imdb.com/title/tt0091949,Short Circuit (1986),6.6,Comedy|Family|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTcwYzA3ODQtZGM2YS00YjRlLWIwOTEtZTIxZWY5ZjFhYzQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
91954,http://www.imdb.com/title/tt0091954,Sid and Nancy (1986),7.1,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNjA5NzY4M15BMl5BanBnXkFtZTcwNjQ2NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91969,http://www.imdb.com/title/tt0091969,Slaughter High (1986),5.2,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzc3Zjg5MmMtMGRhZC00MGUxLThkNjItYzE5OGRlZGFiZTlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg"
91975,http://www.imdb.com/title/tt0091975,A Smoky Mountain Christmas (1986),7.2,Fantasy|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDkxMDUzOTgtM2ZkZS00OTgzLWIxMGUtZDVhYjJlNDc2Y2YzXkEyXkFqcGdeQXVyMTIxOTk5MzY@._V1_UY268_CR4,0,182,268_AL_.jpg"
91981,http://www.imdb.com/title/tt0091981,Solarbabies (1986),4.8,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMTQxNTQ0Ml5BMl5BanBnXkFtZTcwMDE0MjI3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91983,http://www.imdb.com/title/tt0091983,Something Wild (1986),6.9,Comedy|Crime|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MjI2MDc0NV5BMl5BanBnXkFtZTgwNjgzNDIxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
91990,http://www.imdb.com/title/tt0091990,Sorority House Massacre (1986),4.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWVkYTEwYTctMTQ0NS00MTVhLWEzZTYtMDBhMjA5NjZkNjY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
91991,http://www.imdb.com/title/tt0091991,Soul Man (1986),5.1,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NzgxODY2Nl5BMl5BanBnXkFtZTcwNzAyMjMyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
91993,http://www.imdb.com/title/tt0091993,SpaceCamp (1986),5.6,Adventure|Family|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNDU0MDkxMF5BMl5BanBnXkFtZTcwMzk2OTQyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
92005,http://www.imdb.com/title/tt0092005,Stand by Me (1986),8.1,Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxODliZDYtMGMyYy00ZDQzLTgzOTMtMWY5YWEyNTBhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
92007,http://www.imdb.com/title/tt0092007,Star Trek IV: The Voyage Home (1986),7.3,Adventure|Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGY2MDE2MGQtMjczYi00YTdhLWIzNzktNDk2NzMzZmYwMTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
92011,http://www.imdb.com/title/tt0092011,The Statue of Liberty (1985),7.3,Documentary|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0ODQzODkxOV5BMl5BanBnXkFtZTYwMDUyNDg4._V1_UX182_CR0,0,182,268_AL_.jpg"
92035,http://www.imdb.com/title/tt0092035,Sweet Liberty (1986),5.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2ODQxMzQ1Ml5BMl5BanBnXkFtZTcwOTI0MDcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
92038,http://www.imdb.com/title/tt0092038,Sword of Gideon (1986),7.2,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NjE2MTM5NF5BMl5BanBnXkFtZTcwNTk3NDA0MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
92042,http://www.imdb.com/title/tt0092042,Tai-Pan (1986),5.5,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4Mjc5NDczNF5BMl5BanBnXkFtZTcwNzgyOTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
92048,http://www.imdb.com/title/tt0092048,Tampopo (1985),7.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ4MDJkODgtMzNmMS00ZGUyLWIxYWMtMTAxZjlkODZlNjlkL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
92067,http://www.imdb.com/title/tt0092067,Castle in the Sky (1986),8.1,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTg0NmI1ZGQtZTUxNC00NTgxLThjMDUtZmRlYmEzM2MwOWYwXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR2,0,182,268_AL_.jpg"
92068,http://www.imdb.com/title/tt0092068,M�nage (1986),7,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDMyNTEyOF5BMl5BanBnXkFtZTYwNTA5Nzk4._V1_UY268_CR2,0,182,268_AL_.jpg"
92074,http://www.imdb.com/title/tt0092074,TerrorVision (1986),5.7,Comedy|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk2YTBhZjQtODY1My00YTM3LWFiOTMtZGRmOWJjODAyYTZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
92076,http://www.imdb.com/title/tt0092076,The Texas Chainsaw Massacre 2 (1986),5.5,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDNjNTg3MWUtNjUxNi00MzYxLWJmODctNTg0ZmI1Zjc2Y2Q0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
92079,http://www.imdb.com/title/tt0092079,That's Life! (1986),6.1,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0Nzg4Nzg3Ml5BMl5BanBnXkFtZTYwNTI1NDA5._V1_UY268_CR4,0,182,268_AL_.jpg"
92085,http://www.imdb.com/title/tt0092085,Thrashin' (1986),6.6,Action|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NTU3ODMyNl5BMl5BanBnXkFtZTcwODkyNTYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
92086,http://www.imdb.com/title/tt0092086,��Three Amigos! (1986),6.4,Comedy|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTE5NDQ1NTMyNl5BMl5BanBnXkFtZTcwNjY5MDQ3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
92099,http://www.imdb.com/title/tt0092099,Top Gun (1986),6.9,Action|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
92105,http://www.imdb.com/title/tt0092105,Tough Guys (1986),6.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODkwZjY3YTMtZjgzNS00ZWI5LWIxYTUtMjRiNWFjYWM1NTJlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UY268_CR1,0,182,268_AL_.jpg"
92106,http://www.imdb.com/title/tt0092106,The Transformers: The Movie (1986),7.3,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MzQ1NDA3OV5BMl5BanBnXkFtZTcwNjM2OTczMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
92112,http://www.imdb.com/title/tt0092112,Trick or Treat (1986),5.7,Comedy|Horror|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzkzZWU1MzYtM2UzMS00OWNjLTk4MzQtM2FhOGIzNzQxMDQzXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
92115,http://www.imdb.com/title/tt0092115,Troll (1986),4.3,Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA4MjZkZTEtOTIwNS00ZmNkLWEwODYtYTY2YjMxZWU2ZGY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
92117,http://www.imdb.com/title/tt0092117,True Stories (1986),7,Musical|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMxODI4MjQxOF5BMl5BanBnXkFtZTcwOTQxODgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
92123,http://www.imdb.com/title/tt0092123,2 Friends (1986),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNzgxMzYzNl5BMl5BanBnXkFtZTcwNDU1NDEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
92130,http://www.imdb.com/title/tt0092130,A Man and a Woman: 20 Years Later (1986),5.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA3NzI5NTAxNF5BMl5BanBnXkFtZTcwNDkyMjA0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
92133,http://www.imdb.com/title/tt0092133,Under the Cherry Moon (1986),4.9,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDU0OTY3MV5BMl5BanBnXkFtZTcwMzExMDcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
